"exp","algo","scale","hostname","idle","iowait","irq","nice","softirq","system","user","timestamp"
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",33.9328386366495,0.0125770343353037,0,0,0.251540686706075,4.47742422336813,61.325619418941,1513210916.22823
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",35.406458097751,0.0251287850232441,0,0,0.263852242744063,4.24676466892826,60.0577962055535,1513210916.22828
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",41.8254764292879,0.0125376128385155,0,0,0.238214643931795,3.76128385155466,54.1624874623872,1513210916.23302
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",45.0538442273979,0,0,0,0.175306786877035,3.26821938392186,51.5026296018032,1513210916.23506
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",12.8555318882346,0.0125297581756672,0,0,0.213005888986343,4.5107129432402,82.4082195213632,1513210916.2358
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",44.2625015745056,0.0125960448419196,0,0,0.176344627786875,6.87744048368812,48.6711172691775,1513210921.23156
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",48.1481481481481,0,0.0125549278091651,0,0.150659133709981,5.23540489642185,46.4532328939109,1513210921.23205
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",51.1208515967439,0.0125234815278647,0,0,0.125234815278647,4.60864120225423,44.1327489041954,1513210921.23388
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",55.251256281407,0.0125628140703518,0,0,0.150753768844221,6.67085427135678,37.9145728643216,1513210921.23394
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",48.8534144178386,0.0253389078930698,0,0,0.101355631572279,8.8559483086279,42.1639427340682,1513210921.23877
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",41.6519768320322,0,0,0,0.151095441954168,6.88743389574415,51.3094938302695,1513210921.24061
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",54.795548330624,0,0,0,0.100037514067775,3.43878954607978,41.6656246092285,1513210921.24088
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",47.7195198989261,0.0126342387871131,0,0,0.151610865445357,6.55716993051169,45.5590650663298,1513210926.23408
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",54.0944184280471,0,0,0,0.126566257435768,6.69535501835211,39.083660296165,1513210926.23623
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",59.4764661464888,0,0,0,0.113264535615404,5.39894286433426,35.0113264535615,1513210926.23703
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",55.2305961754781,0.0499937507811524,0,0,0.162479690038745,1.89976252968379,42.6571678540182,1513210926.23852
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",62.7609768442364,0.0126534227508541,0,0,0.0632671137542705,8.74351512084019,28.4195874984183,1513210926.24102
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",58.9759639459189,0,0,0,0.0751126690035053,2.52879318978468,38.4201301952929,1513210926.24313
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",44.8007041368037,0.0377216144851,0,0,0.100590971960267,5.16786118445869,49.8931220922922,1513210926.24383
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",49.0161453077699,0,0,0,0.100908173562059,5.10847628657921,45.7744702320888,1513210931.23961
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",58.7930816816059,0.0252493372048984,0,0,0.0757480116146951,6.04721626057316,35.0587047090014,1513210931.24191
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",53.5367545076283,0,0,0,0.126087504728281,6.10263522884882,40.2345227587946,1513210931.24268
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",53.548708993389,0,0,0,0.124734938256206,1.70886865411002,44.6176874142447,1513210931.24416
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",58.4884017333673,0.012745347947999,0,0,0.0764720876879939,9.76293652816722,31.6594443028295,1513210931.24506
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",61.7952244030504,0.0250031253906738,0,0,0.0625078134766846,1.46268283535442,36.6545818227278,1513210931.24883
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",54.4369029663147,0.0251382604323781,0,0,0.100553041729512,5.12820512820513,40.3092006033183,1513210931.24924
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",55.0182596650296,0.327414683289258,0,0,0.100742979473618,6.42236494144314,38.1312177307644,1513210936.2421
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",55.766793409379,0.0126742712294043,0,0,0.101394169835234,8.59315589353612,35.5259822560203,1513210936.24575
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",53.695077426665,0.478408661714717,0,0,0.151076419488858,5.74090394057661,39.9345335515548,1513210936.24654
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",57.9020449381469,0.0252461499621308,0,0,0.113607674829588,5.98333754102499,35.9757636960364,1513210936.24747
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",60.8467590857999,0.212314225053079,0,0,0.0749344323716748,1.54864493568128,37.317347321094,1513210936.24971
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",53.9430587049635,0.0503905265810028,0,0,0.100781053162006,5.3665910808768,40.5391786344167,1513210936.25151
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",59.3796898449225,0.0125062531265633,0,0,0.087543771885943,1.78839419709855,38.7318659329665,1513210936.25448
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",53.14040187034,0.214836345254644,0,0,0.0884620245166182,6.68520156704158,39.8710981928472,1513210941.24771
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",62.2349206349206,0.0253968253968254,0,0,0.0634920634920635,8.40634920634921,29.2698412698413,1513210941.24904
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",61.1068991660349,0.0126358352287086,0,0,0.0631791761435431,6.00202173363659,32.8152640889563,1513210941.25158
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",55.748071329202,0.0885291513848489,0,0,0.0505880865056279,6.07057038067535,38.0422410522322,1513210941.25252
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",52.3935834280662,0.0252620942276115,0,0,0.0884173297966401,7.66704559808008,39.8256915498295,1513210941.25299
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",62.3090408214375,0.0375657400450789,0,0,0.0626095667417981,1.46506386175808,36.1257200100175,1513210941.25548
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",62.3135731294648,0.0125328988595062,0,0,0.0501315954380248,1.51648076200025,36.1072816142374,1513210941.25914
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",60.8739326971371,0.313912606730286,0,0,0.113008538422903,5.91411351079859,32.7850326469111,1513210946.25005
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",67.4712498420321,0.151649184885631,0,0,0.0758245924428156,7.44344749146973,24.8578288891697,1513210946.25301
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",57.9635449402891,0.087994971715902,0,0,0.11313639220616,3.67064739157762,38.1646763042112,1513210946.2555
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",65.0687523653337,0.277532483915731,0,0,0.050460451621042,5.97956351709348,28.6236911820361,1513210946.25619
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",68.4771700953337,0.351229302558956,0,0,0.0752634219769192,3.9764174611139,27.1199197190166,1513210946.25703
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",69.6716194281433,0.16231739293295,0,0,0.174803346235485,1.77300536895992,28.2182544637283,1513210946.2585
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",71.5821044738815,0.124968757810547,0,0,0.0749812546863284,1.47463134216446,26.7433141714571,1513210946.26317
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",52.221100454316,0.302877334679455,0,0,0.088339222614841,5.74204946996466,41.645633518425,1513210951.25563
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",50.5107252298264,0.0510725229826353,0,0,0.0510725229826353,12.4489274770174,36.938202247191,1513210951.25619
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",59.6165973010468,0.138731239752806,0,0,0.0630596544330937,5.5870853827721,34.5945264219952,1513210951.26023
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",41.2270714737508,0.0759013282732448,0,0,0.113851992409867,6.8437697659709,51.7394054395952,1513210951.26128
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",53.5172064777328,0.0759109311740891,0,0,0.0379554655870445,7.52783400809717,38.8410931174089,1513210951.26188
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",55.6069508688586,0.125015626953369,0,0,0.137517189648706,2.47530941367671,41.6552069008626,1513210951.26401
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",57.9401827055437,0.0500563133525216,0,0,0.100112626705043,2.49030158928795,39.4193467651108,1513210951.26884
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",60.1588101840182,0.0252079657171666,0,0,0.0630199142929166,5.84824804638266,33.9047138895891,1513210956.26138
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",69.3939393939394,0.0505050505050505,0,0,0.0378787878787879,6.96969696969697,23.5479797979798,1513210956.26152
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",65.9569106715384,0.0377976565452942,0.0125992188484314,0,0.0251984376968628,6.97996724203099,26.9875267733401,1513210956.26599
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",61.3130423846057,0.0125770343353037,0,0,0.0628851716765187,4.51515532637404,34.0963400830084,1513210956.26687
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",68.3952787543948,0.0251130085384229,0,0,0.0502260170768458,4.15620291310899,27.373179306881,1513210956.26743
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",71.8413810357768,0.0250187640730548,0,0,0.0500375281461096,1.38854140605454,26.6950212659495,1513210956.26969
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",70.7213401675209,0.150018752344043,0,0,0.0375046880860107,1.95024378047256,27.1408926115764,1513210956.27441
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",51.3950258805706,0.227244034844085,0,0,0.15149602322939,5.87047090013887,42.355763161217,1513210961.26284
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",63.6155896915069,0.152342262282595,0,0,0.0507807540941983,10.2069315729339,25.9743557191824,1513210961.26702
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",56.4634454844422,0.0126486213002783,0,0,0.0758917278016696,7.26030862635973,36.1877055400961,1513210961.27131
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",44.2554799697657,0,0,0,0.125976316452507,5.70672713529856,49.9118165784832,1513210961.27194
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",60.3914141414141,0.0252525252525253,0,0,0.0631313131313131,5.82070707070707,33.6994949494949,1513210961.27292
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",57.1964956195244,0.0250312891113892,0,0,0.112640801001252,1.51439299123905,41.1514392991239,1513210961.27453
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",61.4112044115804,0.200526381752099,0,0,0.0375986965785186,2.05539541295902,36.29527509713,1513210961.28003
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",60.5379467104432,0.113650713473923,0,0,0.0631392852632908,5.78355853011744,33.5017047607021,1513210966.26831
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",65.7774390243902,0.0635162601626016,0,0,0.038109756097561,9.00660569105691,25.1143292682927,1513210966.27279
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",62.1846619576186,0.0882946518668012,0,0,0.113521695257316,6.77346115035318,30.8400605449041,1513210966.27624
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",65.8057200453572,0.062996094242157,0,0,0.062996094242157,4.61131409852589,29.4569736676326,1513210966.27728
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",66.6000249906285,0.0124953142571536,0,0,0.112457828314382,0.949643883543671,32.3253779832563,1513210966.27849
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",64.710336993563,0.0757288905717531,0,0,0.0504859270478354,5.65442382935757,29.5090243594598,1513210966.27855
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",70.4440275171983,0.0375234521575985,0,0,0.0125078173858662,1.75109443402126,27.754846779237,1513210966.28558
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",53.8228996095226,0.138556493261116,0,0,0.100768358735357,5.47927950623504,40.4584960322459,1513210971.27388
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",54.8333757313661,0.0127194098193844,0,0,0.0763164589163063,11.714576443653,33.3630119562452,1513210971.27705
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",46.1005417664105,0.0755953130905884,0,0,0.125992188484314,7.05556255512158,46.642308176893,1513210971.27954
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",60.8097880928355,0.0126135216952573,0,0,0.0882946518668012,6.470736629667,32.6185671039354,1513210971.28031
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",56.6325256057957,0.0874344241818636,0,0,0.137396952285786,1.72370721958531,41.4189357981514,1513210971.28399
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",54.5305401312468,0.100959111559818,0,0,0.151438667339727,7.35739525492176,37.8596668349319,1513210971.28409
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",57.9065982221109,0.0125203455615375,0,0,0.112683110053837,2.37886565669212,39.5893326655816,1513210971.29105
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",57.4642902287953,0.0632031348754898,0,0,0.101125015800784,6.64896978890153,35.7224118316269,1513210976.27956
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",67.9969593310528,0.114025085518814,0,0,0.0253389078930698,8.0577727099962,23.8059039655391,1513210976.28101
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",65.4554630330558,0.0757002271006813,0,0,0.0757002271006813,5.43779964673227,28.9553368660106,1513210976.28524
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",66.4015151515152,0.0126262626262626,0,0,0.0757575757575758,7.99242424242424,25.5176767676768,1513210976.28577
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",70.1651238428822,0.0500375281461096,0,0,0.062546910182637,1.20090067550663,28.5213910432825,1513210976.28962
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",64.5445395067942,0.100654252642174,0,0,0.0629089079013588,5.24660291897333,30.045294413689,1513210976.2902
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",70.8474151958944,0,0,0,0.0375516334960571,1.40192765051946,27.7131055200901,1513210976.29662
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",55.8533501896334,0.139064475347661,0,0,0.0758533501896334,6.61188369152971,37.3198482932996,1513210981.28512
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",65.3695018380023,0.152110533654456,0,0,0.0380276334136139,9.06325263024464,25.377107364685,1513210981.28661
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",51.5762925598991,0.0504413619167718,0,0,0.126103404791929,6.65825977301387,41.5889029003783,1513210981.28773
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",59.2236692375774,0.0252876469844481,0,0,0.0758629409533443,6.52421292198761,34.1509672524972,1513210981.29118
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",63.816120906801,0.125944584382872,0,0,0.0503778337531486,5.46599496221662,30.5415617128463,1513210981.29387
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",62.4765478424015,0.0125078173858662,0,0,0.100062539086929,1.60100062539087,35.8098811757348,1513210981.29449
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",66.0582572821603,0.0125015626953369,0,0,0.0500062507813477,1.92524065508189,31.9539942492812,1513210981.29931
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",53.1620055429579,0.113378684807256,0,0,0.125976316452507,6.44998740236835,40.148652053414,1513210986.29084
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",60.6153063818968,0.07627765064836,0,0,0.0635647088736334,9.62369692346809,29.6211543351131,1513210986.29231
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",58.8949298267796,0.012643823492224,0,0,0.0632191174611202,5.61385763054748,35.4153496017196,1513210986.29335
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",63.8755375664053,0.177080698203896,0,0,0.0379458639008348,6.32431065013914,29.5851252213509,1513210986.29685
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",59.6843434343434,0.0883838383838384,0,0,0.0883838383838384,5.92171717171717,34.2171717171717,1513210986.29959
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",63.7593984962406,0.050125313283208,0,0,0.06265664160401,1.44110275689223,34.6867167919799,1513210986.30026
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",66.8377566349524,0.175262894341512,0,0,0.100150225338007,1.92789183775663,30.9589384076114,1513210986.30496
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",55.627050214484,0.113550340651022,0,0,0.0757002271006813,6.03078475902094,38.1529144587434,1513210991.29406
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",61.1068799187611,0.0507743082000508,0,0,0.0507743082000508,9.12668189895913,29.6648895658797,1513210991.29703
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",53.1363922061596,0.100565681961031,0,0,0.0628535512256442,5.11627906976744,41.5839094908862,1513210991.29884
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",63.7016504976691,0.062996094242157,0,0,0.0755953130905884,6.14841879803452,30.0113392969636,1513210991.30021
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",63.9598997493734,0.012531328320802,0,0,0.050125313283208,1.62907268170426,34.3483709273183,1513210991.3025
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",58.2692065093983,0.0126151129052605,0,0,0.113536016147345,6.45893780749338,35.1457045540558,1513210991.30504
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",64.398298724043,0.112584438328747,0,0,0.0750562922191644,1.97648236177133,33.4375781836377,1513210991.30728
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",53.0540131246845,0.164058556284705,0,0,0.0630994447248864,5.79252902574457,40.9262998485613,1513210996.29973
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",66.0017786812349,0.139753525600305,0,0,0.0508194638546563,8.53766992758226,25.2699784017279,1513210996.30076
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",61.9523930108888,0.11395289946822,0,0,0.0506457330969866,7.81210433021018,30.0709040263358,1513210996.30271
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",58.6163363211716,0.0252493372048984,0,0,0.0757480116146951,6.17346294659765,35.1092033834112,1513210996.30343
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",65.7107075767063,0.0375704445835942,0,0,0.0250469630557295,1.28991859737007,32.9367564182843,1513210996.30821
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",61.3862633900441,0.0126023944549464,0,0,0.0504095778197858,5.38122243226213,33.169502205419,1513210996.31076
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",67.2178379055493,0.175372666917199,0,0,0.0626330953275711,1.40298133533759,31.1411749968683,1513210996.3128
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",58.1036662452592,0.101137800252844,0,0,0.0505689001264222,5.92920353982301,35.8154235145386,1513211001.30211
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",59.8665155521975,0,0,0,0.0881501070394157,6.44755068631155,33.5977836544516,1513211001.30426
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",67.9913934944944,0.0253132514871535,0,0,0.0253132514871535,7.60663207188963,24.3513479306417,1513211001.30509
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",58.9191232048375,0,0,0,0.113378684807256,4.88788107835727,36.079617031998,1513211001.30751
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",65.7700487926936,0.0375328412360816,0,0,0.0500437883147754,1.85162016764669,32.2907544101088,1513211001.31055
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",71.535767883942,0.087543771885943,0,0,0.0750375187593797,1.82591295647824,26.4757378689345,1513211001.31532
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",67.1153604226947,0.0125801987671405,0,0,0.0629009938357026,4.60435274877343,28.204805635929,1513211001.31624
